A.S. 90908 v2,5.00 cr ,Spanish 1.1 - Demonstrate understanding of a variety of spoken Spanish texts on areas of most immediate relevance,Languages,External,11SPAz,Spanish,15
A.S. 90909 v2,4.00 cr ,90909 (I)  Give a spoken presentation in Spanish that communicates a personal response,Languages,,11SPAz,Spanish,15
A.S. 90910 v2,5.00 cr ,"90910 (I) Interact to communicate personal information, ideas, opinions",Languages,,11SPAz,Spanish,15
A.S. 90911 v2,5.00 cr ,Spanish 1.4 - Demonstrate understanding of a variety of Spanish texts on areas of most immediate relevance,Languages,External,11SPAz,Spanish,15
A.S. 90912 v2,5.00 cr ,90912 (I) Write a variety of text types in Spanish on areas of most immediate relevance,Languages,,11SPAz,Spanish,15
A.S. 91046 v3,6.00 cr ,91046 (I) Use design ideas to produce a conceptual design,Technology,,11TECz,Technology,27
A.S. 91049 v3,4.00 cr ,Generic Technology 1.6 - Demonstrate understanding of how materials enable technological products to function,Technology,External,11TECz,Technology,27
A.S. 91057 v3,6.00 cr ,91057 (I) Implement basic procedures using resistant materials,Technology,,11TECz,Technology,27
A.S. 91059 v3,4.00 cr ,91059 (I) Demonstrate understanding of basic concepts used to make products from resistant materials,Technology,,11TECz,Technology,27
A.S. 91061 v3,3.00 cr ,91061 (I) Demonstrate understanding of basic concepts related to structures,Technology,,11TECz,Technology,27
U.S. 25919 v1,2.00 cr ,25919 (I) Use hardware and fastenings for a BCATS project,Construction Trades,,11TECz,Technology,27
U.S. 25920 v1,3.00 cr ,25920 (I) Use joints for a BCATS project,Construction Trades,,11TECz,Technology,27
A.S. 91044 v3,4.00 cr ,91044 (I) Undertake brief development to address a need or opportunity,Technology,,11TEFz,Technology,26
A.S. 91047 v3,6.00 cr ,91047 (I) Undertake development to make a prototype to address a brief,Technology,,11TEFz,Technology,26
A.S. 91049 v3,4.00 cr ,Generic Technology 1.6 - Demonstrate understanding of how materials enable technological products to function,Technology,External,11TEFz,Technology,26
U.S. 15919 v5,2.00 cr ,15919 (I) Prepare and present hot finger food in the hospitality industry,Hospitality,,11TEFz,Technology,26
U.S. 19771 v4,3.00 cr ,"19771 (I) Prepare, cook and present seafood in the hospitality industry",Hospitality,,11TEFz,Technology,26
A.S. 91046 v3,6.00 cr ,91046 (I) Use design ideas to produce a conceptual design,Technology,,11TEXz,Technology,12
A.S. 91049 v3,4.00 cr ,Generic Technology 1.6 - Demonstrate understanding of how materials enable technological products to function,Technology,External,11TEXz,Technology,12
A.S. 91058 v3,6.00 cr ,91058 (I) Implement basic procedures using textile materials to make a specified product,Technology,,11TEXz,Technology,12
A.S. 91063 v4,3.00 cr ,Design and Visual Communication 1.30 - Produce freehand sketches that communicate design ideas,Technology,External,11TEXz,Technology,12
A.S. 91096 v3,4.00 cr ,91096 (I) Make basic adaptations to a pattern to enable a design to fit a person or item,Technology,,11TEXz,Technology,12
A.S. 91174 v2,4.00 cr ,Accounting 2.1 - Demonstrate understanding of accounting concepts for an entity that operates accounting subsystems,Accounting,External,12ACC,Business Education,21
A.S. 91175 v2,4.00 cr ,91175 (I) Demonstrate understanding of accounting processing using accounting software,Accounting,,12ACC,Business Education,21
A.S. 91176 v2,5.00 cr ,Accounting 2.3 - Prepare financial information for an entity that operates accounting subsystems,Accounting,External,12ACC,Business Education,21
A.S. 91177 v2,4.00 cr ,Accounting 2.4 - Interpret accounting information for entities that operate accounting subsystems,Accounting,External,12ACC,Business Education,21
A.S. 91179 v2,3.00 cr ,91179 (I) Demonstrate understanding of an accounts receivable subsystem for an entity,Accounting,,12ACC,Business Education,21
A.S. 91386 v2,3.00 cr ,91386 (I) Demonstrate understanding of an inventory subsystem for an entity,Accounting,,12ACC,Business Education,21
A.S. 91481 v2,4.00 cr ,91481 (I) Demonstrate understanding of a topical accounting issue for decision-making,Accounting,,12ACC,Business Education,21
U.S. 26768 v1,7.00 cr ,26768 (I) Use a computerised accounts receivable and payable system to produce financial information,Business Administration,,12ACC,Business Education,21
U.S. 16113 v5,2.00 cr ,16113 (I) Demonstrate knowledge of safe working practices in an automotive workshop,Motor Industry,,12AENz,Automotive Engineering,52
U.S. 21670 v2,3.00 cr ,21670 (I) Demonstrate knowledge of general engineering tasks in the motor industry,Motor Industry,,12AENz,Automotive Engineering,52
U.S. 21671 v1,4.00 cr ,21671 (I) Carry out general engineering tasks in the motor industry,Motor Industry,,12AENz,Automotive Engineering,52
U.S. 21683 v1,2.00 cr ,21683 (I) Demonstrate knowledge of MIG welding in the motor industry,Motor Industry,,12AENz,Automotive Engineering,52
U.S. 21684 v1,3.00 cr ,21684 (I) Use a MIG welding plant in the motor industry,Motor Industry,,12AENz,Automotive Engineering,52
U.S. 229 v9,4.00 cr ,229 (I) Identify the locations and functions of motor vehicle systems,Motor Industry,,12AENz,Automotive Engineering,52
U.S. 231 v9,4.00 cr ,231 (I) Explain the operation of two and four stroke petrol and diesel engines,Motor Industry,,12AENz,Automotive Engineering,52
U.S. 3856 v8,2.00 cr ,3856 (I) Identify emergency procedures in the motor and related industries,Motor Industry,,12AENz,Automotive Engineering,52
A.S. 91289 v2,4.00 cr ,91289 (I) Carry out an extended practical agricultural or horticultural investigation,Science,,12AGRz,Agriculture and Horticulture,15
A.S. 91290 v2,4.00 cr ,Agricultural and Horticultural Science 2.2 - Demonstrate understanding of techniques used to modify physical factors of the environment for NZ plant production,Science,External,12AGRz,Agriculture and Horticulture,15
A.S. 91293 v2,4.00 cr ,91293 (I) Demonstrate understanding of livestock reproductive techniques,Science,,12AGRz,Agriculture and Horticulture,15
A.S. 91298 v2,4.00 cr ,91298 (I) Report on the environmental impact of the production of a primary product,Science,,12AGRz,Agriculture and Horticulture,15
U.S. 26551 v3,1.00 cr ,Provide first aid for life threatening conditions,Health Studies,,12AGRz,Agriculture and Horticulture,15
U.S. 26552 v4,1.00 cr ,Demonstrate knowledge of common first aid conditions and how to respond to them,Health Studies,,12AGRz,Agriculture and Horticulture,15
U.S. 2989 v5,3.00 cr ,"2989 (I) Select, read, and assess texts to gain knowledge",Communication Skills,,12AGRz,Agriculture and Horticulture,15
A.S. 91310 v2,4.00 cr ,91310 (I) Use drawing methods to apply knowledge of design conventions,Visual Arts,,12ARDz,Art,32
A.S. 91315 v2,4.00 cr ,91315 (I) Develop ideas in a related series of drawings,Visual Arts,,12ARDz,Art,32
A.S. 91320 v2,12.00 cr ,Visual Arts 2.4 - Produce a systematic body of work that shows understanding of art making conventions and ideas within design,Visual Arts,External,12ARDz,Art,32
A.S. 91180 v2,4.00 cr ,Art History 2.1 - Examine the effects of formal elements of art works,Visual Arts,External,12ARH,Art,10
A.S. 91181 v2,4.00 cr ,Art History 2.2 - Examine the meanings conveyed by art works,Visual Arts,External,12ARH,Art,10
A.S. 91183 v2,4.00 cr ,91183 (I) Examine how media are used to create effects in art works,Visual Arts,,12ARH,Art,10
A.S. 91184 v2,4.00 cr ,91184 (I) Communicate understanding of an art history topic,Visual Arts,,12ARH,Art,10
A.S. 91185 v2,4.00 cr ,91185 (I) Communicate a considered personal response to art works,Visual Arts,,12ARH,Art,10
U.S. 107 v6,5.00 cr ,107 (I) Apply language and text processing skills to produce communications,Business Administration,,12BCMZ,Office Systems,28
U.S. 10791 v4,3.00 cr ,10791 (I) Participate in an informal meeting,Communication Skills,,12BCMZ,Office Systems,28
U.S. 12883 v6,4.00 cr ,12883 (I) Enter and manage text for generic text and information management,Business Administration,,12BCMZ,Office Systems,28
U.S. 16678 v3,1.00 cr ,16678 (I) Key in text at 25 words per minute (wpm),Business Administration,,12BCMZ,Office Systems,28
U.S. 2788 v8,5.00 cr ,2788 (I) Produce desktop published documents to meet a set brief,Computing,,12BCMZ,Office Systems,28
U.S. 62 v7,3.00 cr ,62 (I) Maintain personal presentation in the workplace,Service Sector Skills,,12BCMZ,Office Systems,28
A.S. 91155 v2,3.00 cr ,91155 (I) Demonstrate understanding of adaptation of plants/animals to their way of life,Science,,12BIOAz,Biology,51
A.S. 91156 v2,4.00 cr ,Biology 2.4 - Demonstrate understanding of life processes at the cellular level,Science,External,12BIOAz,Biology,51
A.S. 91157 v2,4.00 cr ,Biology 2.5 - Demonstrate understanding of genetic variation and change,Science,External,12BIOAz,Biology,51
A.S. 91158 v2,4.00 cr ,"91158 (I) Investigate a pattern in an ecological community, with supervision",Science,,12BIOAz,Biology,51
A.S. 91159 v2,4.00 cr ,Biology 2.7 - Demonstrate understanding of gene expression,Science,External,12BIOAz,Biology,51
A.S. 91153 v2,4.00 cr ,"91153 (I) Carry out a practical investigation in a biology context, with supervision",Science,,12BIOz,Biology,80
A.S. 91155 v2,3.00 cr ,91155 (I) Demonstrate understanding of adaptation of plants/animals to their way of life,Science,,12BIOz,Biology,80
A.S. 91156 v2,4.00 cr ,Biology 2.4 - Demonstrate understanding of life processes at the cellular level,Science,External,12BIOz,Biology,80
A.S. 91157 v2,4.00 cr ,Biology 2.5 - Demonstrate understanding of genetic variation and change,Science,External,12BIOz,Biology,80
A.S. 91158 v2,4.00 cr ,"91158 (I) Investigate a pattern in an ecological community, with supervision",Science,,12BIOz,Biology,80
U.S. 10791 v4,3.00 cr ,10791 (I) Participate in an informal meeting,Communication Skills,,12BUS,Business Education,28
U.S. 22854 v3,2.00 cr ,22854 (I) Apply innovative thinking techniques within a business context,Business Operations and Development,,12BUS,Business Education,28
U.S. 25424 v2,4.00 cr ,25424 (I) Demonstrate knowledge of factors that impact on businesses,Business Operations and Development,,12BUS,Business Education,28
U.S. 3491 v6,4.00 cr ,3491 (I) Write a report,Communication Skills,,12BUS,Business Education,28
U.S. 3492 v6,3.00 cr ,3492 (I) Write a short report,Communication Skills,,12BUS,Business Education,28
U.S. 7121 v4,2.00 cr ,"7121 (I) Demonstrate skills to search, access, and select information",Core Generic,,12BUS,Business Education,28
U.S. 7123 v5,2.00 cr ,7123 (I) Apply a problem solving method to a problem,Core Generic,,12BUS,Business Education,28
U.S. 9677 v8,3.00 cr ,9677 (I) Participate in a team or group which has an objective,Communication Skills,,12BUS,Business Education,28
A.S. 91161 v2,4.00 cr ,91161 (I) Carry out quantitative analysis,Science,,12CHE,Chemistry,91
A.S. 91162 v2,3.00 cr ,91162 (I) Carry out procedures to identify ions present in solution,Science,,12CHE,Chemistry,91
A.S. 91164 v2,5.00 cr ,"Chemistry 2.4 - Demonstrate understanding of bonding, structure, properties and energy changes",Science,External,12CHE,Chemistry,91
A.S. 91165 v2,4.00 cr ,Chemistry 2.5 - Demonstrate understanding of the properties of selected organic compounds,Science,External,12CHE,Chemistry,91
A.S. 91166 v2,4.00 cr ,Chemistry 2.6 - Demonstrate understanding of chemical reactivity,Science,External,12CHE,Chemistry,91
A.S. 91200 v2,4.00 cr ,Classical Studies 2.1 - Examine ideas and values of the classical world,Social Science Studies,External,12CLS,Classical Studies,45
A.S. 91201 v2,4.00 cr ,Classical Studies 2.2 - Examine the significance of features of work(s) of art in the classical world,Social Science Studies,External,12CLS,Classical Studies,45
A.S. 91202 v2,4.00 cr ,91202 (I) Demonstrate understanding of a significant event in the classical world,Social Science Studies,,12CLS,Classical Studies,45
A.S. 91203 v2,6.00 cr ,Classical Studies 2.4 - Examine socio-political life in the classical world,Social Science Studies,External,12CLS,Classical Studies,45
A.S. 91204 v2,6.00 cr ,91204 (I) Demonstrate the relationship between the classical world and other cultures,Social Science Studies,,12CLS,Classical Studies,45
U.S. 111 v8,5.00 cr ,111 (I) Use a word processor to produce documents,Business Administration,,12CSTZ,Computing,24
U.S. 20332 v4,3.00 cr ,20332 (I) Use the Internet for information retrieval in an organisation,Computing,,12CSTZ,Computing,24
U.S. 5940 v8,3.00 cr ,5940 (I) Produce a presentation using a desktop presentation computer application,Computing,,12CSTZ,Computing,24
A.S. 91356 v3,6.00 cr ,91356 (I) Develop a conceptual design for an outcome,Technology,,12CTYz,Computing,25
A.S. 91357 v3,6.00 cr ,91357 (I) Undertake effective development to make and trial a prototype,Technology,,12CTYz,Computing,25
A.S. 91370 v3,4.00 cr ,91370 (I) Implement advanced procedures to produce a specified digital media outcome,Technology,,12CTYz,Computing,25
A.S. 91373 v3,3.00 cr ,91373 (I) Construct an advanced computer program for a specified task,Technology,,12CTYz,Computing,25
U.S. 25656 v3,3.00 cr ,up language to meet a set brief,Computing,,12CTYz,Computing,25
A.S. 91205 v2,4.00 cr ,91205 (I) Choreograph a group dance to communicate an intention,Dance,,12DAN,Drama/Dance,13
A.S. 91206 v2,4.00 cr ,91206 (I) Choreograph a solo dance to communicate an intention,Dance,,12DAN,Drama/Dance,13
A.S. 91207 v2,4.00 cr ,Dance 2.3 - Perform an ethnic or social dance to communicate understanding of the style,Dance,,12DAN,Drama/Dance,13
A.S. 91208 v2,4.00 cr ,91208 (I) Perform a theatre dance to communicate understanding of the dance,Dance,,12DAN,Drama/Dance,13
A.S. 91209 v2,6.00 cr ,91209 (I) Perform a repertoire of dance,Dance,,12DAN,Drama/Dance,13
A.S. 91211 v2,4.00 cr ,Dance 2.7 - Provide an interpretation of a dance performance with supporting evidence,Dance,External,12DAN,Drama/Dance,13
A.S. 91212 v2,4.00 cr ,Dance 2.8 - Demonstrate understanding of a dance genre or style in context,Dance,External,12DAN,Drama/Dance,13
A.S. 91213 v2,4.00 cr ,91213 (I) Apply drama techniques in a scripted context,Drama,,12DRA,Drama/Dance,44
A.S. 91214 v2,5.00 cr ,91214 (I) Devise and perform a drama to realise an intention,Drama,,12DRA,Drama/Dance,44
A.S. 91215 v2,4.00 cr ,Drama 2.3 - Discuss a drama or theatre form or period with reference to a text,Drama,External,12DRA,Drama/Dance,44
A.S. 91216 v3,4.00 cr ,91216 (I) Perform features of a complex drama or theatre form or period,Drama,,12DRA,Drama/Dance,44
A.S. 91218 v2,5.00 cr ,91218 (I) Perform a substantial acting role in a scripted production,Drama,,12DRA,Drama/Dance,44
A.S. 91219 v2,4.00 cr ,"Drama 2.7 - Discuss drama elements, techniques, conventions and technologies within live performance",Drama,External,12DRA,Drama/Dance,44
A.S. 91337 v3,3.00 cr ,Design and Visual Communication 2.30 - Use visual communication techniques to generate design ideas,Technology,External,12DVCz,Graphics,29
A.S. 91338 v3,4.00 cr ,Design and Visual Communication 2.31 - Produce working drawings to communicate technical details of a design,Technology,External,12DVCz,Graphics,29
A.S. 91339 v3,3.00 cr ,Design and Visual Communication 2.32 - Produce instrumental perspective projection drawings to communicate design ideas,Technology,External,12DVCz,Graphics,29
A.S. 91341 v3,6.00 cr ,91341 (I) Develop a spatial design through graphics practice,Technology,,12DVCz,Graphics,29
A.S. 91342 v3,6.00 cr ,91342 (I) Develop a product design through graphics practice,Technology,,12DVCz,Graphics,29
A.S. 91222 v2,4.00 cr ,Economics 2.1 - Analyse inflation using economic concepts and models,Economic Theory and Practice,External,12ECO,Economics,26
A.S. 91223 v2,4.00 cr ,Economics 2.2 - Analyse international trade using economic concepts and models,Economic Theory and Practice,External,12ECO,Economics,26
A.S. 91224 v2,4.00 cr ,Economics 2.3 - Analyse economic growth using economic concepts and models,Economic Theory and Practice,External,12ECO,Economics,26
A.S. 91225 v2,4.00 cr ,91225 (I) Analyse unemployment using economic concepts and models,Economic Theory and Practice,,12ECO,Economics,26
A.S. 91226 v2,4.00 cr ,91226 (I) Analyse statistical data relating to two contemporary economic issues,Economic Theory and Practice,,12ECO,Economics,26
U.S. 18239 v6,5.00 cr ,18239 (I) Demonstrate knowledge of circuit concepts and measurements for electronics,Electronic Engineering,,12ELN,Electronics,11
U.S. 18240 v6,5.00 cr ,18240 (I) Demonstrate knowledge of basic electronic components,Electronic Engineering,,12ELN,Electronics,11
U.S. 18241 v6,5.00 cr ,18241 (I) Demonstrate knowledge of basic electronic systems,Electronic Engineering,,12ELN,Electronics,11
U.S. 18242 v6,3.00 cr ,18242 (I) Construct a simple printed circuit,Electronic Engineering,,12ELN,Electronics,11
U.S. 18243 v6,6.00 cr ,18243 (I) Construct simple electronic products from supplied circuit schematics,Electronic Engineering,,12ELN,Electronics,11
A.S. 91098 v3,4.00 cr ,"English 2.1 - Analyse specified aspect(s) of studied written text(s), supported by evidence",English,External,12ENA,English,174
A.S. 91099 v3,4.00 cr ,"English 2.2 - Analyse specified aspect(s) of studied visual or oral text(s), supported by evidence",English,External,12ENA,English,174
A.S. 91100 v2,4.00 cr ,"English 2.3 - Analyse significant aspects of unfamiliar written text(s) through close reading, supported by evidence",English,External,12ENA,English,174
A.S. 91101 v2,6.00 cr ,91101 (I) Produce a selection of crafted and controlled writing,English,,12ENA,English,174
A.S. 91102 v2,3.00 cr ,91102 (I) Construct and deliver a crafted and controlled oral text,English,,12ENA,English,174
A.S. 91104 v2,4.00 cr ,"91104 (I) Analyse significant connections across texts, supported by evidence",English,,12ENA,English,174
A.S. 91101 v2,6.00 cr ,91101 (I) Produce a selection of crafted and controlled writing,English,,12ENI,English,181
A.S. 91102 v2,3.00 cr ,91102 (I) Construct and deliver a crafted and controlled oral text,English,,12ENI,English,181
A.S. 91104 v2,4.00 cr ,"91104 (I) Analyse significant connections across texts, supported by evidence",English,,12ENI,English,181
A.S. 91105 v2,4.00 cr ,91105 (I) Use information literacy skills to form developed conclusion(s),English,,12ENI,English,181
A.S. 91107 v2,3.00 cr ,91107 (I) Analyse aspects of visual and/or oral text(s),English,,12ENI,English,181
U.S. 1287 v8,4.00 cr ,1287 (I) Talk about self in an interview using learnt language patterns (ESOL),Languages,,12ESL,ESOL,9
U.S. 15007 v5,4.00 cr ,15007 (I) Understand spoken information and instructions in familiar contexts (ESOL),Languages,,12ESL,ESOL,9
U.S. 17143 v4,4.00 cr ,17143 (I) Complete complex forms (ESOL),Languages,,12ESL,ESOL,9
U.S. 2969 v7,4.00 cr ,2969 (I) Read recounts in familiar contexts (ESOL),Languages,,12ESL,ESOL,9
U.S. 2986 v7,4.00 cr ,2986 (I) Read information texts in familiar contexts (ESOL),Languages,,12ESL,ESOL,9
U.S. 3477 v7,4.00 cr ,3477 (I) Write recounts on familiar topics (ESOL),Languages,,12ESL,ESOL,9
U.S. 504 v5,2.00 cr ,504 (I) Produce a CV (curriculum vitae),Core Generic,,12ESL,ESOL,9
U.S. 12927 v3,6.00 cr ,"12927 (I) Identify, select, maintain, and use hand tools for BCATS projects",Construction Trades,,12ETSz,Technology,21
U.S. 12932 v3,8.00 cr ,12932 (I) Construct timber garden furniture,Construction Trades,,12ETSz,Technology,21
U.S. 22607 v2,3.00 cr ,"22607 (I) Read and interpret plans, working drawings and specifications",Construction Trades,,12ETSz,Technology,21
U.S. 24350 v1,6.00 cr ,"24350 (I) Identify, select, maintain, and use portable power tools for BCATS projects",Construction Trades,,12ETSz,Technology,21
U.S. 24352 v1,2.00 cr ,24352 (I) Demonstrate knowledge of working practices for a BCATS project,Construction Trades,,12ETSz,Technology,21
U.S. 24354 v1,4.00 cr ,24354 (I) Demonstrate knowledge of and apply safe working practices in a workplace,Construction Trades,,12ETSz,Technology,21
U.S. 24355 v1,4.00 cr ,24355 (I) Demonstrate knowledge of construction and manufacturing materials,Construction Trades,,12ETSz,Technology,21
U.S. 24356 v1,8.00 cr ,24356 (I) Apply elementary workshop procedures and processes for BCATS projects,Construction Trades,,12ETSz,Technology,21
U.S. 25919 v1,2.00 cr ,25919 (I) Use hardware and fastenings for a BCATS project,Construction Trades,,12ETSz,Technology,21
U.S. 25920 v1,3.00 cr ,25920 (I) Use joints for a BCATS project,Construction Trades,,12ETSz,Technology,21
U.S. 25921 v1,6.00 cr ,24921 (I) Make a cupboard as a BCATS project,Construction Trades,,12ETSz,Technology,21
A.S. 91118 v3,5.00 cr ,French 2.1 - Demonstrate understanding of a variety of spoken French texts on familiar matters,Languages,External,12FREz,French,5
A.S. 91119 v2,5.00 cr ,91119 (I) Use spoken French to share information and justify ideas and opinions,Languages,,12FREz,French,5
A.S. 91120 v2,4.00 cr ,91120 (I) Give a spoken presentation in French,Languages,,12FREz,French,5
A.S. 91121 v3,5.00 cr ,French 2.4 - Demonstrate understanding of a variety of written and/or visual French text(s) on familiar matters,Languages,External,12FREz,French,5
A.S. 91122 v2,5.00 cr ,91122 (I) Write a variety of text types in French,Languages,,12FREz,French,5
A.S. 91240 v2,4.00 cr ,Geography 2.1 - Demonstrate geographic understanding of a large natural environment,Social Science Studies,External,12GEOz,Geography,55
A.S. 91241 v2,3.00 cr ,91241 (I) Demonstrate geographic understanding of an urban pattern,Social Science Studies,,12GEOz,Geography,55
A.S. 91243 v2,4.00 cr ,Geography 2.4 - Apply geography concepts and skills to demonstrate understanding of a given environment,Social Science Studies,External,12GEOz,Geography,55
A.S. 91244 v2,5.00 cr ,91244 (I) Conduct geographic research with guidance,Social Science Studies,,12GEOz,Geography,55
A.S. 91245 v2,3.00 cr ,91245 (I) Explain aspects of a contemporary New Zealand geographic issue,Social Science Studies,,12GEOz,Geography,55
A.S. 91246 v2,3.00 cr ,91246 (I) Explain aspects of a geographic topic at a global scale,Social Science Studies,,12GEOz,Geography,55
A.S. 91235 v2,5.00 cr ,Health 2.1 - Analyse an adolescent health issue,Health and Physical Education,External,12HEA,Physical Education,44
A.S. 91236 v2,5.00 cr ,91236 (I) Evaluate factors that influence people's ability to manage change,Health and Physical Education,,12HEA,Physical Education,44
A.S. 91237 v2,5.00 cr ,91237 (I) Take action to enhance an aspect of people's well-being,Health and Physical Education,,12HEA,Physical Education,44
A.S. 91239 v2,5.00 cr ,91239 (I) Analyse issues related to sexuality and gender,Health and Physical Education,,12HEA,Physical Education,44
A.S. 91229 v2,4.00 cr ,91229 (I) Carry out an inquiry of an historical event that is significant to New Zealanders,Social Science Studies,,12HIS,History,22
A.S. 91230 v2,5.00 cr ,91230 (I) Examine an historical event or place that is of significance to New Zealanders,Social Science Studies,,12HIS,History,22
A.S. 91232 v2,5.00 cr ,91232 (I) Interpret different perspectives of people in a significant historical event,Social Science Studies,,12HIS,History,22
A.S. 91233 v2,5.00 cr ,History 2.5 - Examine causes and consequences of a significant historical event,Social Science Studies,External,12HIS,History,22
A.S. 91234 v2,5.00 cr ,History 2.6 - Examine how a significant historical event affected New Zealand society,Social Science Studies,External,12HIS,History,22
U.S. 111 v7,5.00 cr ,111 (I) Use a word processor to produce documents for a business or organisation,Business Administration,,12IMTZ,Office Systems,25
U.S. 16678 v3,1.00 cr ,16678 (I) Key in text at 25 words per minute (wpm),Business Administration,,12IMTZ,Office Systems,25
U.S. 2781 v8,3.00 cr ,2781 (I) Manage and protect data in a personal computer,Computing,,12IMTZ,Office Systems,25
U.S. 2791 v8,3.00 cr ,2791 (I) Integrate spreadsheet and database data into word processed documents,Computing,,12IMTZ,Office Systems,25
U.S. 497 v7,3.00 cr ,497 (I) Demonstrate knowledge of workplace health and safety requirements,Occupational Health and Safety,,12IMTZ,Office Systems,25
U.S. 5940 v8,3.00 cr ,5940 (I) Produce a presentation using a desktop presentation computer application,Computing,,12IMTZ,Office Systems,25
U.S. 6743 v6,2.00 cr ,6743 (I) Demonstrate an understanding of ergonomic principles for computer workstations,Computing,,12IMTZ,Office Systems,25
U.S. 10781 v4,3.00 cr ,10781 (I) Produce a plan for own future directions,Core Generic,,12LSK,Learner Support,16
U.S. 12354 v3,4.00 cr ,"12354 (I) Describe implications of independent living, including renting and flatting",Core Generic,,12LSK,Learner Support,16
U.S. 12383 v4,3.00 cr ,12383 (I) Explore career options and their implications,Core Generic,,12LSK,Learner Support,16
U.S. 24871 v2,2.00 cr ,24871 (I) Complete workplace forms,Core Generic,,12LSK,Learner Support,16
U.S. 4252 v6,2.00 cr ,4252 (I) Produce a personal targeted CV (curriculum vitae),Core Generic,,12LSK,Learner Support,16
U.S. 4253 v5,3.00 cr ,4253 (I) Demonstrate knowledge of job search skills,Core Generic,,12LSK,Learner Support,16
U.S. 4261 v4,3.00 cr ,4261 (I) Identify legal rights and obligations of owning a private motor vehicle,Core Generic,,12LSK,Learner Support,16
A.S. 91257 v2,4.00 cr ,91257 (I) Apply graphical methods in solving problems,Mathematics,,12MAA,Mathematics,27
A.S. 91261 v2,4.00 cr ,Mathematics and Statistics 2.6 - Apply algebraic methods in solving problems,Mathematics,External,12MAA,Mathematics,27
A.S. 91262 v2,5.00 cr ,Mathematics and Statistics 2.7 - Apply calculus methods in solving problems,Mathematics,External,12MAA,Mathematics,27
A.S. 91267 v2,4.00 cr ,Mathematics and Statistics 2.12 - Apply probability methods in solving problems,Statistics and Probability,External,12MAA,Mathematics,27
A.S. 91574 v1,3.00 cr ,91574 (I) Apply linear programming methods in solving problems,Mathematics,,12MAA,Mathematics,27
A.S. 91587 v1,3.00 cr ,91587 (I) Apply systems of simultaneous equations in solving problems,Mathematics,,12MAA,Mathematics,27
A.S. 91284 v2,4.00 cr ,91284 (I) Whakarongo kia mohio ki te reo o te ao torotoro,Reo Maori,,12MAOz,Maori,13
A.S. 91285 v2,6.00 cr ,91285 (I) Korero kia whakamahi i te reo o te ao torotoro,Reo Maori,,12MAOz,Maori,13
A.S. 91286 v2,6.00 cr ,Te Reo Maori 2.3 - Panui kia mohio ki te reo o te ao torotoro,Reo Maori,External,12MAOz,Maori,13
A.S. 91287 v2,6.00 cr ,Te Reo Maori 2.4 - Tuhi i te reo o te ao torotoro,Reo Maori,External,12MAOz,Maori,13
A.S. 91288 v2,6.00 cr ,"91288 (I) Waihanga tuhinga auaha, i te reo o te ao torotoro",Reo Maori,,12MAOz,Maori,13
A.S. 91259 v1,3.00 cr ,91259 (I) Apply trigonometric relationships in solving problems,Mathematics,,12MAS,Mathematics,129
A.S. 91260 v1,2.00 cr ,91260 (I) Apply network methods in solving problems,Mathematics,,12MAS,Mathematics,129
A.S. 91264 v1,4.00 cr ,91264 (I) Use statistical methods to make an inference,Statistics and Probability,,12MAS,Mathematics,129
A.S. 91266 v1,2.00 cr ,91266 (I) Evaluate a statistically based report,Statistics and Probability,,12MAS,Mathematics,129
A.S. 91267 v2,4.00 cr ,Mathematics and Statistics 2.12 - Apply probability methods in solving problems,Statistics and Probability,External,12MAS,Mathematics,129
A.S. 91268 v1,2.00 cr ,91268 (I) Investigate a situation involving elements of chance using a simulation,Statistics and Probability,,12MAS,Mathematics,129
A.S. 91269 v1,2.00 cr ,91269 (I) Apply systems of equations in solving problems,Mathematics,,12MAS,Mathematics,129
A.S. 91256 v1,2.00 cr ,91256 (I) Apply co-ordinate geometry methods in solving problems,Mathematics,,12MAT,Mathematics,96
A.S. 91257 v1,4.00 cr ,91257 (I) Apply graphical methods in solving problems,Mathematics,,12MAT,Mathematics,96
A.S. 91261 v3,4.00 cr ,Mathematics and Statistics 2.6 - Apply algebraic methods in solving problems,Mathematics,External,12MAT,Mathematics,96
A.S. 91262 v3,5.00 cr ,Mathematics and Statistics 2.7 - Apply calculus methods in solving problems,Mathematics,External,12MAT,Mathematics,96
A.S. 91267 v3,4.00 cr ,Mathematics and Statistics 2.12 - Apply probability methods in solving problems,Statistics and Probability,External,12MAT,Mathematics,96
A.S. 91269 v3,2.00 cr ,Mathematics and Statistics 2.14 - 91269 (I) Apply systems of equations in solving problems,Mathematics,,12MAT,Mathematics,96
A.S. 91248 v2,3.00 cr ,Media Studies 2.1 - Demonstrate understanding of the relationship between a media product and its audience,Social Science Studies,External,12MEDz,Media Studies,66
A.S. 91249 v2,4.00 cr ,91249 (I) Demonstrate understanding of narrative in media texts,Social Science Studies,,12MEDz,Media Studies,66
A.S. 91250 v2,3.00 cr ,91250 (I) Demonstrate understanding of representation in the media,Social Science Studies,,12MEDz,Media Studies,66
A.S. 91251 v3,4.00 cr ,Media Studies 2.4 - Demonstrate understanding of an aspect of a media genre,Social Science Studies,External,12MEDz,Media Studies,66
A.S. 91252 v2,4.00 cr ,91252 (I) Produce a design and plan for a developed media product,Social Science Studies,,12MEDz,Media Studies,66
A.S. 91253 v3,6.00 cr ,91253 (I) Complete a developed media product from a design and plan,Social Science Studies,,12MEDz,Media Studies,66
